group,name,lat,lng,notes,icon,areaId
,海吉 UMIKITI,35.70405,139.58179,東京都武蔵野市吉祥寺本町１丁目２３−３ 富福ビル 2F,,TOKYO_HARUMI
,Loop to Loop,35.70407,139.54466,東京都武蔵野市境１丁目４−３ イーストフィールド １F,,TOKYO_HARUMI
,釣道楽フルヤ,35.73508,139.32146,東京都福生市北田園２丁目１３−７,,TOKYO_OKUTAMA
,（有）つり具すがも,35.72765,139.74483,東京都文京区千石１丁目２８−６,,TOKYO_HARUMI
,タックルアイランド 池袋店,35.73351,139.71101,東京都豊島区池袋２丁目４７−６ 第２オンダビル,,TOKYO_HARUMI
,ハーミット,35.73175,139.72517,東京都豊島区東池袋２丁目１５−６ 幸ビル 2F,,TOKYO_HARUMI
,滝本釣具店,35.78286,139.71921,東京都北区赤羽３丁目３−１,,TOKYO_HARUMI
,釣具 山田,35.76247,139.74336,東京都北区豊島７丁目６−２,,TOKYO_HARUMI
,竿辰本店,35.6988597,139.7899325,東京都墨田区業平２丁目１６−９,,TOKYO_HARUMI
,釣具のスーパーディスカウント大和屋,35.6966989,139.7789461,東京都墨田区石原３丁目２３−１０,,TOKYO_HARUMI
,フィッシング・ゼロ,35.6988597,139.7899325,東京都墨田区石原４丁目３２−５ 宮林ビル,,TOKYO_HARUMI
,トノムラ,35.7300095,139.7834093,東京都墨田区東向島２丁目２３,,TOKYO_HARUMI
,Oldememories,35.63528,139.69154,東京都目黒区五本木２丁目１４−１０ B1F,,TOKYO_HARUMI
