group,name,lat,lng,notes,icon,areaId
セリア,生活良品 コープひたちなか店,36.41788,140.54259,茨城県ひたちなか市高場１６７３－１９,shop4,IBARAKI_HITACHI
セリア,MEGAドン・キホーテ勝田店,36.39314,140.52756,茨城県ひたちなか市石川町１－１ＭＥＧＡドン・キホーテ勝田店　２Ｆ,shop4,IBARAKI_HITACHI
セリア,ひたちなか大成店,36.38477,140.53214,茨城県ひたちなか市大成町５,shop4,IBARAKI_HITACHI
セリア,那珂湊店,36.34649,140.58168,茨城県ひたちなか市田中後４５－３,shop4,IBARAKI_HITACHI
セリア,生活良品 荒川本郷店,36.02289,140.17682,茨城県稲敷郡阿見町本郷３－１－１,shop4,IBARAKI_KASUMIGAURA
セリア,ピアシティ新利根店,35.91262,140.28537,茨城県稲敷市角崎１６６６ピアシティ新利根内,shop4,IBARAKI_KASUMIGAURA
セリア,イオンモール下妻店,36.19009,139.98941,茨城県下妻市堀篭９７２－１イオンモール下妻　２Ｆ,shop4,IBARAKI_TSUKUBA
セリア,友部店,36.33123,140.3197,茨城県笠間市旭町３９７－１,shop4,IBARAKI_KASUMIGAURA
セリア,結城店,36.287469,139.876769,茨城県結城市下り松３－３－１３,shop4,IBARAKI_TSUKUBA
セリア,カインズ結城店,36.29734,139.87222,茨城県結城市結城公達９７８４－３カインズスーパーセンター結城店　１Ｆ,shop4,IBARAKI_TSUKUBA
セリア,ベイシア古河総和店,36.17731,139.71759,茨城県古河市大堤字本田前６８２ベイシア古河総和店　１Ｆ,shop4,IBARAKI_TSUKUBA
セリア,あかやまＪＯＹ店,36.19896,139.71272,茨城県古河市雷電町１－１８あかやまＪＯＹ　２Ｆ,shop4,IBARAKI_TSUKUBA
セリア,ベイシア玉造店,36.10145,140.41577,茨城県行方市玉造甲６４２－１ベイシア玉造店　１Ｆ,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 麻生店,36.01642,140.49858,茨城県行方市麻生３２８８－５０セイミヤモール麻生店内,shop4,IBARAKI_KASUMIGAURA
セリア,高萩店,36.70379,140.71057,茨城県高萩市安良川４０６,shop4,IBARAKI_HITACHI
セリア,真壁店,36.28099,140.10805,茨城県桜川市真壁町桜井３１０－１ＦＯＯＤ　ＯＦＦストッカー真壁店　１Ｆ,shop4,IBARAKI_TSUKUBA
セリア,鹿島店,35.97456,140.64012,茨城県鹿嶋市宮中４７７９－１,shop4,IBARAKI_KASUMIGAURA
セリア,フォレストモール取手店,35.92305,140.01033,茨城県取手市戸頭７－７－３フォレストモール取手内,shop4,IBARAKI_TSUKUBA
セリア,西友楽市守谷店,35.93615,139.9944,茨城県守谷市けやき台４－１－５西友楽市守谷内,shop4,IBARAKI_TSUKUBA
セリア,生活良品 アクロスモール守谷店,35.94166,139.97891,茨城県守谷市松ケ丘６－６－１アクロスモール守谷　２Ｆ,shop4,IBARAKI_TSUKUBA
セリア,ヨークタウン守谷店,35.95879,139.99513,茨城県守谷市松並青葉１－１１－２ヨークタウン守谷内,shop4,IBARAKI_TSUKUBA
セリア,ＴＡＩＲＡＹＡ美野里店,36.24868,140.2997,茨城県小美玉市羽鳥２９０８－１ＴＡＩＲＡＹＡ美野里店　１Ｆ,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 ピアシティ小川店,36.17271,140.35179,茨城県小美玉市中延２２７７ピアシティ小川店内,shop4,IBARAKI_KASUMIGAURA
セリア,メガセンタートライアル石下店,36.12478,139.97226,茨城県常総市本石下４４２１－１メガセンタートライアル石下店　２Ｆ,shop4,IBARAKI_TSUKUBA
セリア,常陸大宮ＳＣピサーロ店,36.52008,140.42703,茨城県常陸大宮市下村田２３８７常陸大宮ショッピングセンターピサーロ　２Ｆ,shop4,IBARAKI_HITACHI
セリア,生活良品 常陸大宮店,36.53074,140.42778,茨城県常陸大宮市泉５０８－２,shop4,IBARAKI_HITACHI
セリア,カスミ神栖店,35.89763,140.64151,茨城県神栖市大野原４－１－４１カスミ神栖店内,shop4,IBARAKI_KASUMIGAURA
セリア,ピアシティ神栖土合店,35.7929,140.77126,茨城県神栖市土合西１－２－１０ピアシティ神栖土合内,shop4,IBARAKI_KASUMIGAURA
セリア,ライフガーデン神栖店,35.91064,140.63506,茨城県神栖市平泉字トネ谷原８－７２ライフガーデン神栖内,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 水戸河和田店,36.362558,140.413341,茨城県水戸市河和田町３８２９－１,shop4,IBARAKI_KASUMIGAURA
セリア,ロゼオ水戸店,36.341601,140.45189,茨城県水戸市笠原町９７８－３９ロゼオ水戸内,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 水戸東原店,36.383827,140.446881,茨城県水戸市東原１－３－１２,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 石岡府中店,36.18893,140.27197,茨城県石岡市府中２－８－１０スーパータイヨー内,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 明野店,36.24925,140.04274,茨城県筑西市海老ケ島７６０－１,shop4,IBARAKI_TSUKUBA
セリア,生活良品 下館店,36.30651,139.98141,茨城県筑西市丙１８－１３,shop4,IBARAKI_TSUKUBA
セリア,ベイシア潮来店,35.94662,140.56532,茨城県潮来市須賀南３２１ベイシア潮来店　１Ｆ,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 土浦小松店,36.07231,140.20358,茨城県土浦市小松１－４－２７コープつちうらＳＣ内,shop4,IBARAKI_KASUMIGAURA
セリア,土浦ピアタウン店,36.09201,140.20901,茨城県土浦市真鍋新町１８－１３土浦ピアタウン　２Ｆ,shop4,IBARAKI_KASUMIGAURA
セリア,城里ショッピングプラザ店,36.47389,140.39026,茨城県東茨城郡城里町那珂西１４１３番地,shop4,IBARAKI_HITACHI
セリア,大洗シーサイドステーション店,36.30924,140.56894,茨城県東茨城郡大洗町港中央１１－２大洗シーサイドステーション　１Ｆ,shop4,IBARAKI_KASUMIGAURA
セリア,カスミ舟石川店,36.47131,140.56537,茨城県那珂郡東海村東海３－１－２５カスミ舟石川店　１Ｆ,shop4,IBARAKI_HITACHI
セリア,那珂菅谷店,36.43215,140.49576,茨城県那珂市菅谷３８８４－２,shop4,IBARAKI_HITACHI
セリア,生活良品 那珂店,36.45528,140.50101,茨城県那珂市菅谷字杉原６８９－１,shop4,IBARAKI_HITACHI
セリア,ヒタチエ店,36.59176,140.65894,茨城県日立市幸町１－１６－１ヒタチエ　５Ｆ,shop4,IBARAKI_HITACHI
セリア,シーマークスクエア店,36.61742,140.67749,茨城県日立市東滑川町５－１－３シーマークスクエア　２Ｆ,shop4,IBARAKI_HITACHI
セリア,カインズ日立店,36.49181,140.60402,茨城県日立市留町字前川１２７０－２カインズ日立店　１Ｆ,shop4,IBARAKI_HITACHI
セリア,ヨークタウン中郷店,36.78307,140.73297,茨城県北茨城市中郷町上桜井字細谷２８２４ヨークタウン中郷内,shop4,IBARAKI_HITACHI
セリア,ベルク龍ケ崎店,35.9311,140.16406,茨城県龍ケ崎市小柴１－７ベルク龍ケ崎店 １Ｆ,shop4,IBARAKI_KASUMIGAURA
セリア,クイズモール龍ヶ崎店,35.92821,140.13365,茨城県龍ケ崎市小通幸谷町２８８クイズモール龍ヶ崎　２Ｆ,shop4,IBARAKI_KASUMIGAURA
セリア,生活良品 龍ヶ崎店,35.93332,140.20563,茨城県龍ケ崎市松ケ丘１－２－１,shop4,IBARAKI_KASUMIGAURA
タックルベリー,つくば店,36.084716,140.098262,茨城県つくば市研究学園7-43-4,shop2,IBARAKI_TSUKUBA
タックルベリー,牛久店,35.976204,140.151532,茨城県牛久市神谷1-1-7,shop2,IBARAKI_KASUMIGAURA
タックルベリー,BiG Berry下総古河店,36.207756,139.754786,茨城県古河市小堤2015番3,shop2,IBARAKI_TSUKUBA
タックルベリー,守谷店,35.966957,139.969834,茨城県守谷市松前台一丁目3番2,shop2,IBARAKI_TSUKUBA
タックルベリー,BiG Berry 常陸神栖店,35.923972,140.638597,茨城県神栖市堀割2-1-28,shop2,IBARAKI_KASUMIGAURA
タックルベリー,水戸店,36.348765,140.449371,茨城県水戸市笠原町1254-6,shop2,IBARAKI_KASUMIGAURA
タックルベリー,常陸いしおか店,36.186515,140.297553,茨城県石岡市東石岡4丁目9-35,shop2,IBARAKI_KASUMIGAURA
タックルベリー,BiG Berry常陸下館店,36.308468,139.967095,茨城県筑西市菅谷1543,shop2,IBARAKI_TSUKUBA
タックルベリー,BiG Berry日立6号店,36.630928,140.685091,茨城県日立市相田町2-1-5,shop2,IBARAKI_HITACHI
上州屋,新つくば店,36.086634,140.074375,茨城県つくば市研究学園3-10-6,shop2,IBARAKI_TSUKUBA
上州屋,牛久店,35.986101,140.155847,茨城県牛久市上柏田4-19-8,shop2,IBARAKI_KASUMIGAURA
上州屋,水戸店,36.348007,140.449445,茨城県水戸市笠原町1250,shop2,IBARAKI_KASUMIGAURA
上州屋,日立店,36.518642,140.627806,茨城県日立市水木町2-26-1,shop2,IBARAKI_HITACHI
,ＨＥＡＤＨＵＮＴＥＲＳ つくば,36.050949,140.125928,茨城県つくば市稲荷前２０−７ 101,shop0,IBARAKI_TSUKUBA
,フィッシュハンター,36.385264,140.615784,茨城県ひたちなか市阿字ケ浦町３２４２,shop0,IBARAKI_HITACHI
,つりえさ天国三ツ又,36.338056,140.585701,茨城県ひたちなか市海門町２丁目１１−３９,shop0,IBARAKI_HITACHI
,海遊釣餌店,36.351983,140.607678,茨城県ひたちなか市殿山町２丁目１５−１５,shop0,IBARAKI_HITACHI
,つり具フィッシュオン,36.352353,140.608864,茨城県ひたちなか市平磯町９９４−２,shop0,IBARAKI_HITACHI
